,리뷰수(개),평점,평균 연봉(만)
피에스아이,6,2.2,2385
하베코리아(주),6,3.5,3242
한국나이스기술단(주),6,2.5,2295
한국사빅이노베이티브플라스틱(유),6,2.8,3830
한국정밀,6,2.7,3300
한국카모플라스트(주),6,2.8,2799
한미산업(주),6,2.5,2842
한산에이엠에스텍크(주),6,2.8,2785
한솔아트원제지(주),6,2.5,5814
한일(주),6,2.2,3032
한종엔지니어링(주),6,3.5,7035
(주)가하,5,1.8,3115
(주)국제에스티,5,2.2,2639
(주)그랜마찬,5,3.6,2050
(주)글로벌테크놀로지,5,2.8,3999
(주)도울이엔지,5,1.8,3058
(주)람트,5,3.0,2586
(주)레이시온,5,2.8,3584
(주)룩캐스트,5,2.8,3127
(주)마르시끄,5,3.6,2834
(주)메디코아,5,4.0,3536
(주)반프,5,4.6,3584
(주)버터럼,5,3.8,3584
(주)블랭커,5,3.2,3584
(주)블루셀,5,2.0,2723
(주)블루아트디자인,5,3.0,4053
(주)삼광오토모티브,5,1.2,2925
(주)삼명테크,5,3.2,2340
(주)삼원진공,5,1.4,4127
(주)성우,5,1.8,3477
(주)세이버,5,2.4,3301
(주)세펙트,5,3.6,3339
(주)센도리,5,3.8,3097
(주)소낭구,5,3.8,3188
(주)신창산업,5,2.6,2797
(주)썬텍인더스트리,5,3.2,5201
(주)아이씨바이오,5,3.0,3338
(주)아즈라,5,4.4,3584
(주)알앤티컴퍼니,5,3.4,3584
(주)에스모듈,5,4.0,3987
(주)에스엔비아,5,1.0,3584
(주)에스제이케이,5,1.8,2884
(주)엑스와이씨비,5,4.2,3584
(주)엔슨,5,2.2,3584
(주)엠시스,5,3.4,9010
(주)엠에스에프엔비,5,2.6,3071
(주)엠텍,5,2.8,3677
(주)용진터보,5,3.4,5092
(주)유선인터내셔날,5,1.8,3247
(주)유진플랫폼 천안사업부,5,1.2,3584
(주)이노소니언,5,3.4,3382
(주)이엠코,5,3.4,3448
(주)이피에스코리아,5,2.4,3216
(주)자람테크놀로지,5,3.6,3625
(주)제나셀,5,2.2,3584
(주)제로파이터즈,5,2.4,2933
(주)조에바이오,5,4.6,3584
(주)진영피앤티,5,2.6,3155
(주)채명,5,2.2,2801
(주)케이디중앙연구소,5,2.8,3880
(주)케이에코,5,2.2,2755
(주)크리스피바바,5,3.8,3677
(주)타이드,5,2.4,2812
(주)테크노힐,5,3.0,3006
(주)트래디스바이오,5,2.8,3584
(주)티엔에스코리아,5,3.0,2298
(주)파뮤,5,2.8,2841
(주)팩스타,5,4.0,2762
(주)폴스텍,5,3.2,3584
(주)푸른랩,5,3.6,4506
(주)풍신,5,2.0,2724
(주)퓨리움,5,1.4,3467
(주)프로스이앤에프,5,3.0,4170
(주)필리,5,1.6,3584
(주)하드기어,5,3.6,3287
(주)화인글로벌랩,5,1.6,3584
(주)휴맥스이브이,5,1.8,5514
갤러리드솔레이(주),5,2.4,2866
경민엔지니어링(주),5,3.0,2174
고도텍(주),5,3.4,2994
그라프(주),5,2.8,3165
꼬랑내컴퍼니,5,3.8,2568
나노픽시스(주),5,3.0,2370
네오콤(주),5,2.2,2298
네이브플러스(주),5,2.4,2610
농업회사법인(주)백제,5,4.6,3584
다산정보통신(주),5,2.6,2946
다이나모테크(주),5,1.4,3172
대길산업,5,2.6,3734
대덕시스템(주),5,3.6,2503
대림(주),5,3.0,3874
대세산업(주),5,2.6,3843
대아산업,5,2.8,2925
대우디스플레이(주),5,2.2,4543
대일정공(주),5,1.6,3869
대진첨단소재(주),5,2.0,2983
델코(주),5,2.6,3993
동부팜가야(주),5,3.8,3225
동성정공(주),5,2.4,2308
동성하이켐(주),5,3.4,4587
동양환경(주),5,2.8,3404
두진,5,3.2,3375
디투넷(주),5,2.2,4016
린제이앤코스(주),5,1.8,2635
메리퀸,5,3.0,3608
명신(주),5,2.6,3558
모브릭(주),5,4.0,3121
목산전자(주),5,2.2,2897
미디어빌리지테크(주),5,2.4,4284
미쉘인터네셔널,5,2.6,2678
민스타(주),5,2.0,2919
바이맘(주),5,3.0,2324
바이텔(주),5,1.2,5169
벌룬스틱스코리아(주),5,3.0,3746
부강샘스(주),5,3.0,2377
비엘프로세스(주),5,3.2,3829
삼성비피화학(주),5,3.4,4969
새한테크,5,3.6,3881
석화디자인(주),5,3.0,3009
선익,5,4.0,3054
성경정밀(주),5,4.2,2298
소무나(주),5,4.4,2985
솔로몬테크놀러지(주),5,1.6,2395
스미토모에스에치아이싸이크로드라이브코리아(주),5,2.0,2784
신세계에스브이엔(주),5,2.8,3775
쎄라텍코(주),5,1.8,2969
쏠라이앤에스(주),5,2.8,2302
씨에이엔지니어링(주),5,3.8,4463
아이작(주),5,3.0,3383
아카데미정보통신(주),5,2.2,2771
아틱스엔지니어링(주),5,1.8,3950
암페놀대신전자정밀(주),5,2.6,2381
에스에스테크(주),5,3.6,2310
에스엔씨(주),5,2.2,2705
에스엠솔루션즈(주),5,1.8,2449
에스케이어드밴스드(주),5,3.2,5114
에스텍밀리온(주),5,3.0,5834
에이디반도체(주),5,3.0,4545
에이치더블유아이(주),5,2.0,3385
에이치지엠(주),5,2.8,1845
엠티코리아(주),5,3.0,2987
연안알루미늄(주),5,2.8,3846
영인바이오(유),5,1.0,3584
옵틱라인즈(주),5,3.2,3385
와이즈플래닛(주),5,3.4,4196
용주상사(주),5,2.4,3013
월드에어텍(주),5,3.0,2506
월성(주),5,1.6,3044
이노웍스(주),5,2.0,3446
이씨아이(주),5,2.2,3584
이아이지(주),5,2.4,3923
인카이로스(주),5,1.2,2691
인포스테크놀러지(주),5,2.2,3954
일선기업,5,3.0,2298
제누스(주),5,2.6,4942
제이엠넷(주),5,2.4,2957
제타(주),5,2.0,2720
조은플러스(주),5,2.6,3584
지앤제이(주),5,1.6,2901
지엔코커뮤니케이션(주),5,3.0,1950
지티텔레콤(주),5,3.0,2298
참피온(주),5,3.8,3966
케이비아이알로이(주),5,2.4,3584
케이에스티(주),5,3.2,3399
케이에이치테크,5,1.4,3994
크루셜칩스(주),5,2.0,2417
크리스패션(주) 잭앤질,5,3.0,2983
태성엔지니어링,5,2.6,3546
태우(주),5,1.4,2733
텐쓰리인터내셔널,5,2.0,3584
티티티(주),5,2.6,3128
플러벤스(주),5,2.6,3051
피앤에스미캐닉스(주),5,4.0,4263
한국킹유전자(주),5,2.2,2520
한화테크엠(주),5,2.8,4552
해성,5,1.4,3308
현대에스엔에스(주),5,2.4,2393
협진기계(주),5,1.6,3584
희림상사,5,2.8,2714
(주)건양,4,3.8,3303
(주)건축과환경,4,2.0,3584
(주)노드락코리아,4,3.8,3692
(주)디파이,4,5.0,3584
(주)라이프위드코퍼레이션,4,3.3,3584
(주)레인보,4,2.0,3077
(주)마이브,4,2.3,3584
(주)미듦,4,1.0,3584
(주)본투윈,4,3.5,3584
(주)비앤지기술연구소,4,1.3,2298
(주)비와이인더스트리,4,1.5,2815
(주)삼양에이치티,4,1.0,2350
(주)삼원팩,4,2.3,2835
(주)서일플랜트,4,2.3,2582
(주)세원하이텍,4,2.0,2908
(주)센서리움,4,2.5,3957
(주)송정하이테크,4,1.5,3075
(주)스위트컵,4,4.5,3584
(주)신원씨케이모터스,4,2.3,2600
(주)씨텍메디칼,4,3.0,2944
(주)아이브리지닷컴,4,2.5,3584
(주)아이스기술,4,4.3,7093
(주)아진산업,4,2.3,4860
(주)알티솔루션,4,3.5,3758
(주)알파도,4,2.5,3432
(주)에스비코스메틱스,4,1.8,3106
(주)에스텍,4,2.5,4056
(주)에스피엠에스,4,5.0,3584
(주)에이더,4,4.3,3584
(주)에이치티씨,4,2.5,3584
(주)에프원텍,4,3.3,3007
(주)엑소루브,4,2.5,2954
(주)엔에스티바이오,4,4.0,2881
(주)엠넥스,4,2.3,4298
(주)엠씨에스로직,4,2.8,4385
(주)오라틱스,4,2.8,3647
(주)오리오,4,2.5,3584
(주)원재엔지니어링,4,1.0,2920
(주)월드락커,4,1.3,3472
(주)유니트레이드,4,3.3,3109
(주)이레에이티,4,1.5,3897
(주)인더스프링,4,3.0,2643
(주)인라이튼,4,2.5,2706
(주)일신시큐리티,4,3.0,2662
(주)제이에스코리아,4,3.0,3909
(주)좋은나라,4,3.5,2441
(주)주원이앤에스,4,3.0,6825
(주)지에스에프시스템,4,4.3,2571
(주)코레트리,4,1.8,3144
(주)크리에이츠,4,3.0,5018
(주)탱고드론,4,4.0,3008
(주)테라시스디앤씨,4,3.8,2587
(주)투스톤에프앤씨,4,4.8,2563
(주)티팩토리,4,2.8,3888
(주)파인엠텍,4,2.3,5433
(주)피메푸바이오,4,2.8,3584
(주)픽슨,4,2.8,3727
(주)한림농원 농업회사법인,4,2.8,3584
(주)한밭중공업,4,2.8,3584
(주)핸디엄,4,4.0,3170
가스파워(주),4,4.3,4348
고려정밀공업(주),4,3.3,4171
곤센(주),4,1.8,2922
공성(주),4,4.3,2715
광양그린에너지(주),4,2.8,3311
그린텍컴(주),4,3.0,2911
글라소울(주),4,2.5,2298
금하기계,4,3.5,2925
나노앤텍(주),4,2.0,4769
넥시오(주),4,2.3,3663
다우모드(주),4,3.0,2934
다윈텍(주),4,2.3,2769
단디메카,4,4.8,3873
대경전자기업(주),4,2.0,2333
대경테크(주),4,1.8,2426
대광라이텍(주),4,1.5,2807
대성(주),4,2.5,2624
대성정기(주),4,2.8,3688
대양코리아(주),4,3.3,3204
대한수출포장(주),4,2.5,3561
더솜(주),4,2.3,2298
덴소풍성(주),4,2.8,3512
도어텍(주),4,1.5,3738
도피오(주),4,3.3,1470
동남실리텍(주),4,2.5,2620
동부(주),4,3.3,2581
동산밸브,4,1.8,3057
동승(주),4,2.8,4831
동원데어리푸드(주),4,2.8,4120
동트는농가영농조합법인,4,3.3,2861
동해가스산업(주),4,2.8,2973
디노시스(주),4,1.5,2414
디엔에스(주),4,1.8,2494
디케이씨코포레이션(주),4,2.3,1845
디케이티(주),4,2.5,3347
라파월드(주),4,3.3,3216
럭스퍼트(주),4,1.8,2491
로케뜨코리아(유),4,3.5,4986
마임,4,3.0,2632
맥산(주),4,3.0,3329
머슬퀸즈,4,2.5,2378
명성세미트론(주),4,2.5,2844
모든넷(주),4,1.8,1667
모아통신(주),4,2.3,3795
미광전자(주),4,2.3,2918
뱅크정밀,4,3.3,1845
범일전기(주),4,2.8,3034
베렉스(주),4,3.0,3330
보랄코리아석고(주),4,3.5,3584
부성폴리콤(주),4,2.5,3382
브릭나인,4,3.8,3584
비상(주),4,2.5,3075
비엔케미칼(주),4,2.0,3144
비전물산(주),4,3.0,2925
사조인티그레이션(주),4,2.0,2333
산웅엔지니어링(주),4,2.5,3588
삼보하이테크(주),4,2.0,2711
삼우tcs(주),4,3.5,4176
삼화(주),4,1.3,4686
삼화기업(주),4,2.0,3461
삼화정밀(주),4,2.5,3584
상오정밀(주),4,1.8,2844
상우테크(주),4,3.8,3575
상진정밀(주),4,3.0,3426
서울생주조(주),4,1.8,2689
서천산업(주),4,2.5,2587
성신메탈(주),4,1.8,2530
세대산전(주),4,1.5,3258
세스트(주),4,2.8,3567
세주엔지니어링(주),4,4.0,2401
수완에너지(주),4,3.3,5047
스페이스인코(주),4,2.3,2845
시뮬라인(주),4,3.3,4366
신성레미콘(주),4,4.0,3752
신양엔지니어링,4,2.3,2510
싸이트로닉(주),4,1.8,3584
쓰리에이치비젼(주),4,1.5,3306
씨밀레테크(주),4,4.0,2381
씨씨피컴포지트코리아(주),4,2.5,3312
씨알에스리프로세싱코리아리미티드(유),4,4.5,3667
씨케이코앤(주),4,3.3,3571
씨케이피풍공학연구소(주),4,1.8,3584
아강테크(주),4,1.5,2963
아이디에스,4,1.5,4463
아이언(주),4,3.3,3100
아이엠피에스엘(주),4,2.5,2815
안켐(주),4,3.8,3129
알지비(주),4,3.0,2627
알트론(주),4,3.5,4095
얼스랩(주),4,1.8,3584
에스비씨(주),4,4.3,3447
에스엠지(주),4,2.5,3584
에스엠크리에이티브그룹(주),4,2.5,2596
에스티씨(주),4,3.8,1902
에스티엘(주),4,2.5,1933
에이스(주),4,3.0,3940
엠씨엠(주),4,2.0,3879
엠티씨,4,2.0,1845
영다이케스팅(주),4,2.0,3012
옐로우가든(주),4,1.0,2225
오옴전자,4,1.8,2972
와이지에스콘트롤(주),4,2.0,2594
우전,4,1.5,3011
웅진케미칼(주),4,3.8,5175
원파워(주),4,3.0,3829
웰로스코리아(주),4,1.5,2358
유도실업(주),4,3.5,3623
유일산업(주),4,2.0,2954
유텍시스템(주),4,1.5,3029
유플러스(주),4,3.0,6459
을지(주),4,2.8,2861
이원엠(주),4,3.5,3376
인터메드(주),4,3.8,3075
일도에프엔씨(주),4,1.5,3139
잔디로(주),4,2.0,2476
제논(주),4,2.0,2950
제이앤티씨(주),4,3.5,3257
지오시스(주),4,3.0,4381
캔두무역,4,1.3,3791
케이디씨(주),4,1.8,3863
코룩스(주),4,2.3,3686
코메스타(주),4,3.5,3133
코미글로벌테크놀로지코리아(유),4,3.3,2989
코스맥스펫,4,3.0,4293
코어라인(주),4,2.5,2356
코어세스코리아(주),4,3.0,2775
큐리어스(주),4,2.5,2525
클리어뷰헬스케어(주),4,3.5,3082
태경에프앤씨,4,3.0,2439
태광트레이딩(주),4,4.3,3129
태영티알티(주),4,2.3,2894
티알에스(주),4,2.5,2898
팔핑거드레겐코리아,4,2.8,3995
프리머스(주),4,2.3,3153
플라웍스(주),4,2.8,3413
피제이메탈(주),4,3.5,3520
한국솔베이정밀화학(주),4,3.8,3167
한국아이디정보(주),4,4.5,3620
한도씨앤에스(주),4,2.5,3265
한샘물류,4,2.5,2800
한양개발(주),4,1.8,4888
한원푸드시스템(주),4,2.3,2755
한일내장(주),4,2.5,3594
현대수산사료(주),4,1.8,2947
현일테크,4,2.3,2594
호성실업(주),4,1.5,5472
화인코(주),4,2.8,3067
(주)가린시스템,3,4.7,3584
(주)고송이엔지,3,3.0,3584
(주)그린월드팜,3,3.0,3584
(주)글로베인,3,2.0,4529
(주)나노엑스코리아,3,4.3,5355
(주)네스트,3,3.0,2563
(주)넥스버,3,2.3,3584
(주)넥스트랩,3,4.3,3422
(주)뉴런핏,3,1.3,2905
(주)다이빙홈,3,1.0,2298
(주)다현씨엔아이,3,3.7,3244
(주)대진아이엔티,3,1.7,2663
(주)대한글로벌코리아,3,2.7,4242
(주)더버즈,3,1.0,2812
(주)동진에프앤비,3,2.3,3069
(주)두원,3,3.7,3432
(주)디오페인트,3,1.3,3584
(주)디와이비,3,2.3,3584
(주)라이팩,3,1.3,3017
(주)라임,3,2.0,3584
(주)랑벨,3,3.7,3123
(주)로아스,3,3.0,3541
(주)매크로머신,3,2.7,4223
(주)미디온그룹,3,4.0,3887
(주)바이오시엠,3,3.0,3584
(주)부영기업,3,2.7,4382
(주)선진이노텍,3,3.3,3584
(주)선진인더스트리,3,1.7,2768
(주)성화,3,1.0,3067
(주)세기위더스,3,4.3,3465
(주)세렉스,3,3.3,3141
(주)셀리노,3,2.3,4018
(주)스마투스코리아,3,3.3,2702
(주)신성,3,2.7,3293
(주)신원미크론,3,1.0,2340
(주)신원인팩,3,3.7,4225
(주)쓰리디세라,3,2.0,3034
(주)씨엔에스,3,2.3,4989
(주)아이렌,3,4.0,3584
(주)알고파토이,3,4.3,2324
(주)에너지파크,3,1.0,4787
(주)에너지파트너즈,3,1.7,3584
(주)에버넷,3,4.0,3809
(주)에스디레이저,3,2.0,3584
(주)에스엔,3,2.3,2446
(주)에이스터보,3,3.3,2983
(주)에이에스피,3,4.0,3584
(주)에이치에스씨,3,3.7,2970
(주)에이티랩,3,4.0,3575
(주)엠투다이아몬드,3,1.7,3584
(주)연제,3,3.7,3708
(주)와우바이오텍,3,2.7,3780
(주)와이에스,3,2.7,3650
(주)와이즈맥스,3,3.0,2497
(주)월드홈닥터,3,4.3,2953
(주)웰스케어,3,3.0,3935
(주)유니온공조이엔지,3,1.3,1845
(주)이솔,3,2.3,3584
(주)이지홀딩스,3,4.0,3943
(주)인지이솔루션,3,1.3,3584
(주)제이엠씨글라스,3,1.7,3013
(주)제이제이테크,3,1.3,2389
(주)지메디언스,3,3.3,2587
(주)지엠에스,3,2.3,4394
(주)지용금속,3,2.3,3554
(주)지이테크놀러지,3,1.0,3584
(주)지지엠,3,1.7,3461
(주)케이산업,3,2.7,3407
(주)코레드,3,3.0,3031
(주)콜라보스페이스,3,2.3,2803
(주)텍코드,3,2.0,3584
(주)토패즈,3,3.0,2960
(주)퓨엠,3,2.0,2976
(주)픽셀,3,3.7,3584
(주)필더세임,3,2.3,3786
(주)한야,3,3.3,3663
(주)한영산업,3,1.3,3780
(주)해영정밀,3,1.0,2710
(주)해피산청바이오,3,1.7,2092
(주)헌영상사,3,2.3,3443
(주)현우산업,3,2.7,3497
(주)화인파워렉스,3,1.0,4238
Hyundai Motor Deutschland GmbH,3,3.7,5288
거남(주),3,2.0,2372
경북환경(주),3,3.3,3563
경성교역(주),3,3.3,2720
구일공조(주),3,2.7,2883
극동테크놀로지(주),3,2.3,2952
금호이엔지(주),3,2.0,2340
김정문알로에,3,1.7,3768
남양고진공,3,3.7,3584
내쇼날시스템(주),3,4.7,3552
내팜(주),3,1.0,2696
넥스템(주),3,3.0,1680
다모아전자(주),3,1.3,2390
다음테크(주),3,1.7,2255
대광화공(주),3,2.0,5701
대대푸드원(주),3,3.0,1847
대보휄트(주),3,2.0,3926
대성식품팔도맛김치(주),3,2.3,3558
대신기공,3,2.7,2256
대신제과(주),3,3.0,2977
대아무역(주),3,3.3,2607
대양절연(주),3,1.3,2524
대양플라텍(주),3,3.3,3373
대원레미콘(주),3,3.7,2776
대창,3,2.3,3546
대한특수강(주),3,2.7,2819
더웨일(주),3,2.7,2823
덕산공조기계(주),3,3.0,4117
데일리차이(주),3,1.0,2725
도드람BnF,3,4.0,3342
동서위생(주),3,1.0,2893
동화(주),3,2.0,2370
동화정공(주),3,2.3,2240
두보산업(주),3,2.0,2586
디더블유아이(주),3,1.3,3001
디에스(주),3,1.7,3463
라이프샐러드(주),3,2.3,3584
래만(주) 에꼴드파리,3,3.3,3053
렉스바(주),3,2.3,2719
로보테크(주),3,3.0,3494
론커스텀(주),3,1.7,3584
리지스(주),3,1.7,2925
리퍼스(주),3,2.7,2510
메가텍미디어(주),3,2.0,3972
명진테크,3,3.0,2891
모아베이비(주),3,2.7,2367
모임,3,1.3,3118
미가식품영농조합법인,3,1.7,3584
미도랜드(주),3,2.3,2677
미디어버튼(주),3,2.3,2392
미래시험기술(주),3,2.3,2298
보그워너베루시스템즈코리아(주),3,3.7,4100
봉신(주),3,3.0,3245
부인산업(주),3,3.0,4749
뷰텍,3,2.3,3022
블랙스미스(주),3,2.7,2220
비디코리아(주),3,3.7,2842
비앤테크,3,3.7,1975
삼미식품,3,3.7,3584
삼성석유화학(주),3,3.0,5259
삼양(주),3,2.7,3600
삼전기술검사(주),3,2.7,3746
삼포정보통신(주),3,3.0,3584
서동진의커피랩,3,4.3,3584
선달의고집(주),3,2.7,1650
성광,3,1.7,4465
성광테크,3,4.7,3457
성원,3,1.3,3000
세광공업(주),3,2.7,3107
세원테크(주),3,3.0,2803
센티미터스튜디오(주),3,3.3,2000
소담미디어(주),3,3.0,2650
소포스(주),3,2.3,2487
솔레니스코리아(유),3,2.0,3387
솔루윈스(주),3,1.0,3055
쉐어룸,3,3.7,2625
스톨베르그앤드삼일(주),3,3.0,4337
신기전선(주),3,3.7,3876
신우전기제조(주),3,1.3,3733
씨아이텔레콤,3,2.3,3844
씨앤아이,3,3.7,2108
씨에스텍(주),3,1.7,3584
아이제이(주),3,3.0,3125
아이텍테크널러지(주),3,1.7,3280
아이티에스,3,3.3,2298
아임(주),3,2.7,3584
아트리아(주),3,3.3,3824
에스디에스(주),3,3.0,2602
에스디티시스템즈,3,3.0,3168
에스아이포유(주),3,3.0,3536
에스에이치엠(주),3,1.7,2736
에스에이치정보시스템(주),3,2.0,2925
에스지씨에너지(주),3,3.7,4861
에스케이컨티넨탈이모션코리아(주),3,1.7,6600
에스케이피아이씨글로벌(주),3,4.3,5246
에스피,3,2.0,2697
에이치엔티,3,3.3,4677
에이치제이(주),3,4.0,6815
에이티엠코리아(주),3,3.7,2591
에이피엠테크놀러지스(주),3,2.0,4589
엘에스티(주),3,1.7,2917
엘케이일레븐(주),3,3.0,4255
엠브라운이너트가스시스템즈코리아(유),3,4.0,3739
엠에스케이(주),3,2.3,5765
엠엠씨테크놀로지(주),3,4.3,3025
엠피씨율촌전력(주),3,3.3,6287
영창,3,2.7,2925
영현정보통신(주),3,1.3,2569
오리엔트(주),3,2.3,2589
오아시스이엔에스(주),3,3.0,2967
오알에스코리아(유),3,3.0,3424
오토모텍,3,1.7,4020
옵티컴(주),3,2.7,3219
우병엔지니어링(주),3,3.3,3847
월드테크,3,3.0,3403
웰이앤씨(주),3,2.0,2794
위즈덤세미컨덕터(주),3,1.7,4390
유니,3,2.7,2694
유니룩스(주),3,1.3,2518
유니온스틸(주),3,4.0,5134
유앤아이,3,3.0,3584
이레,3,2.0,1845
이엘엠(주),3,3.3,3285
이지텍(주),3,1.7,2980
인디이즈(주),3,3.0,1817
인아정밀(주),3,1.3,2387
인왕산기(주),3,3.3,2372
인천연료전지(주),3,2.7,3584
자원전자(주),3,2.7,2298
제스인터네셔날,3,1.3,2298
제이앤비,3,2.7,1845
제이앤선즈코리아,3,1.7,1972
제이앤스테크(주),3,3.0,3236
제일기업,3,3.0,2255
지에스티아이엔씨(주),3,2.3,2665
지엠인터내셔널,3,3.0,2505
지오텍,3,2.7,3383
지이씨(주),3,1.0,3584
지티엠,3,2.7,3584
진성테크(주),3,2.7,3444
진우씨스템,3,3.7,2315
케이씨생명과학(주),3,1.7,3132
케이엘텍(주),3,1.7,2228
케이티아이엔씨(주),3,3.0,3329
코네스코퍼레이션(주),3,3.7,3199
코리아타코(주),3,1.3,2791
코어벨(주),3,2.3,2799
타이스일렉(주),3,3.3,2665
타코스(주),3,1.3,3584
태강(주),3,2.3,2407
태양푸드시스템,3,1.0,2298
파카(주),3,2.7,2833
퓨처시스템(주),3,3.7,2751
플로우콘트롤(주),3,3.0,3584
피앤티(주),3,2.7,3291
피케이이앤씨(주),3,4.0,3100
피플(주),3,1.3,3070
하늘눈,3,3.0,4100
하이캔버스(주),3,2.3,2467
한국동양유전(주),3,1.7,4398
한국옵티말하이테크(주),3,2.7,3075
한국코벨코용접(주),3,3.7,5185
한동(주),3,1.7,4065
한아툴스(주),3,3.3,2334
한양,3,3.7,5633
현대아이티에스전자(주),3,3.7,2505
현대전자,3,4.0,5333
현대화이바(주),3,2.3,2568
화천기계공업(주),3,3.3,5376
휴비오(주),3,2.7,3074
(주)경원,2,1.5,3584
(주)다오코리아,2,3.0,3044
(주)다온세미컴,2,3.0,3077
(주)다움코퍼레이션,2,3.0,3094
(주)대운씨스템,2,1.0,2822
(주)대흥푸드,2,2.5,2911
(주)도비즈,2,2.5,4031
(주)동원,2,3.0,3218
(주)동주,2,4.0,4148
(주)두오모,2,1.5,2925
(주)디엔피코퍼레이션 안산지점,2,1.0,3584
(주)랩터,2,1.0,3584
(주)레몬박스,2,4.5,3584
(주)로보트리,2,3.5,3584
(주)마스카,2,2.0,2478
(주)마운트지앤디,2,4.0,3584
(주)맘메이크,2,3.5,2323
(주)메디코어스,2,3.0,3931
(주)미래에스아이,2,1.0,2334
(주)바노바기,2,2.0,2614
(주)바우텍,2,3.5,4221
(주)바이오스타그룹,2,1.0,3280
(주)버즈업,2,5.0,3584
(주)범한,2,3.5,3209
(주)볼시스,2,4.0,3584
(주)부산아크릴,2,1.5,2906
(주)비다스테크,2,4.5,3558
(주)비엔,2,2.5,3258
(주)세운아이엔티,2,2.5,3934
(주)세진이앤드티,2,2.0,4037
(주)세진프리시젼,2,1.0,3392
(주)센스큐브,2,1.5,2870
(주)스마트링크,2,4.0,3584
(주)시코,2,3.5,2473
(주)신아시스템,2,2.5,3218
(주)신희,2,3.5,3584
(주)실리콘파워,2,2.5,3584
(주)씨앤씨머티리얼즈,2,3.5,3011
(주)씨엔에스디지텍,2,4.5,3217
(주)씨엔테크,2,1.0,2595
(주)아디포랩스,2,2.5,2807
(주)알비앤,2,1.0,2389
(주)에이런,2,1.0,3584
(주)에이치엔노바텍,2,3.0,3584
(주)에코에이블,2,4.5,3584
(주)엘케이랩스,2,5.0,3584
(주)엘케이임베디드,2,4.5,2329
(주)영인플랜텍,2,3.0,3584
(주)와이즈센서,2,3.0,3584
(주)우리웍스,2,5.0,4225
(주)우리이엠아이,2,2.5,4062
(주)우빈,2,2.5,3584
(주)우영실업,2,1.0,3584
(주)월드크로스,2,2.5,2299
(주)위너스,2,3.0,2786
(주)유니테크쓰리디피,2,4.0,3584
(주)이투바이오,2,2.0,3584
(주)인천폐차사업소,2,1.0,3720
(주)인트인,2,3.5,3584
(주)정테크,2,4.0,2616
(주)제이에스티,2,1.0,4960
(주)제이엠,2,1.0,3584
(주)제이엠케이네트웍스,2,4.5,4954
(주)제이투케이바이오,2,4.5,2951
(주)젠텍,2,3.5,4534
(주)청우,2,3.5,4228
(주)컨텍,2,3.5,2805
(주)케이스랩,2,4.5,3584
(주)코스파니엘,2,5.0,3584
(주)코팩시스템,2,3.5,2792
(주)파이헬스케어,2,5.0,2948
(주)파인테이블,2,2.0,3584
(주)펜타로직,2,3.0,3705
(주)편강한방연구소,2,1.0,4184
(주)푸건식품,2,2.0,3584
(주)퓨어스피어,2,3.5,3611
(주)프라코,2,3.0,3896
(주)프레시푸드팩토리,2,1.0,3584
(주)플렉시고,2,3.5,4429
(주)하나이화,2,3.0,4484
(주)하젠,2,1.5,2298
(주)현텍엔바이오,2,5.0,3584
(주)호재에프에스,2,2.5,2625
Calbee,2,3.5,4010
가나콘트롤이엔지(주),2,2.0,5017
가온에이스(주),2,1.5,1755
건화지기(주),2,2.5,3506
경도양행(주),2,3.5,3356
경방어패럴(주),2,2.5,2379
경북햇살농원영농조합법인,2,3.0,3584
경인기술(주),2,1.0,3642
경일정밀(주),2,2.5,4062
고것참식품(주),2,3.5,2990
고려도토(주),2,2.0,2363
고려디지웍스(주),2,2.0,3421
구봉(주),2,2.5,2837
굿스,2,4.5,3690
그린이엔지(주),2,3.0,3075
글로벌디자인솔루션스코리아(유),2,5.0,4203
글로툴바이오테크(주),2,2.5,2399
금비인터내셔널(주),2,3.0,2733
금산덕원인삼약초영농조합법인,2,3.5,2563
금풍에너지(주),2,3.5,3584
나노에스텍(주),2,2.0,1950
나인원(주),2,2.0,2687
내추럴초이스(주),2,3.5,3584
누마스타세척기(주),2,1.5,2298
뉴파워(주),2,3.0,3380
다솔금속(주),2,3.0,4826
다온(주),2,2.5,3006
다우정밀공업사,2,2.0,4672
다우텍코리아(주),2,3.0,1845
단하주단,2,1.0,3584
대림기업,2,2.0,3369
대성이엔티(주),2,2.0,1850
대신테크(주),2,3.0,4490
대용(주),2,2.5,3210
대우에스티아이(주),2,3.5,2563
대원식품(주),2,2.5,4041
대일티앤씨(주),2,4.0,3174
대호물산,2,1.5,2920
더블류에프에이(주),2,4.5,2438
델콤(주),2,2.0,4030
도서출판두리미디어,2,2.5,3785
돌로미티,2,3.0,2145
동광물산(주),2,2.0,1845
동미전기공업(주),2,2.5,3532
동방전기공업(주),2,1.0,3156
동부특수강(주),2,4.0,4858
동산제닉스(주),2,1.5,3862
동아실업,2,3.5,3508
동양케미칼(주),2,3.0,4640
동원중공업(주),2,3.0,2335
동일식품(주),2,2.5,4354
두루주,2,4.0,2535
두루텍(주),2,3.0,2571
두손산업(주),2,3.5,3467
드리미(주),2,3.0,1575
디디다이아(주),2,2.0,3658
디브이인사이드(주),2,4.5,3380
디제이코리아,2,2.0,3581
라이트팹,2,3.0,2460
라이프앤진(주),2,4.0,3584
