,리뷰수(개),평점,평균 연봉(만)
비엔에프(주),1,4.0,1807
비엔에프패션엔컬쳐인터내셔날(주),1,3.0,3383
비욘드(주),1,4.0,0
비즈라인,1,5.0,0
사커도리,1,3.0,0
산테텍스(주),1,3.0,3375
삼성유기급식사업단영농조합법인,1,2.0,2478
삼창,1,3.0,4100
삼호무역,1,3.0,6150
삼화배드민턴,1,2.0,0
새롬정보,1,3.0,6338
서도금속(주),1,1.0,2828
서원테크,1,3.0,3075
서청도농업협동조합,1,4.0,0
선두과학사,1,4.0,1845
선우판지(주),1,1.0,2768
세경오토(주),1,4.0,2820
세인트쥬드메디칼코리아(유),1,1.0,2770
세종산업,1,3.0,5993
세창쎄미콘(주),1,4.0,2800
세파(주),1,1.0,0
센트론테크놀러지(주),1,4.0,3428
솔빛(주),1,2.0,3383
솔젠(주),1,2.0,4218
수프라벽난로,1,5.0,3606
쉬즈미스중곡점,1,3.0,4100
스마트잇(주),1,3.0,0
스타리치(주),1,4.0,3075
시티에이드(주),1,3.0,2925
식스투스코리아(주),1,5.0,0
신성교육사,1,4.0,2730
신용(주),1,3.0,2580
신일여객(주),1,4.0,4085
심플소잉,1,4.0,3900
썬마트,1,5.0,0
쏘솔트컴패니,1,3.0,2563
쓰리템포,1,2.0,1845
씨메일즈(주),1,3.0,2298
씨아이코리아(주),1,3.0,3998
씨에이에이지비지코리아(유),1,5.0,4787
씨에이치글로벌(유),1,1.0,0
씨엔디케이알(주),1,3.0,7800
씨엘상사,1,3.0,1845
씨제이트레이딩,1,3.0,2925
씨케이,1,4.0,0
씨펀(주),1,1.0,1845
아나(주),1,4.0,1845
아론무역(주),1,5.0,0
아이디아이엠,1,3.0,1755
아이엠티글로벌(주),1,2.0,1701
아이컴시스템즈(주),1,3.0,2340
아이킨(주),1,3.0,2210
아이티시에스(주),1,3.0,1380
아이티식스(주),1,1.0,2050
아이피지코리아,1,3.0,5381
아카데미안경원,1,5.0,3875
아크리비스시스템즈코리아(주),1,5.0,0
아틀란티스,1,5.0,0
알에스엠코리아,1,3.0,2657
알프렌즈(주),1,4.0,2298
앰케이트렌드(주),1,3.0,2670
어반스퀘어(주),1,1.0,0
에스브로스(주),1,5.0,2925
에스엠(주),1,3.0,3061
에스와이네트웍스(주),1,3.0,0
에스이피(주),1,3.0,6157
에스피케이인크(주),1,2.0,3639
에이스골프,1,2.0,3086
에이씨케이(주),1,3.0,2555
에이엔와이,1,4.0,0
에이엠알시스템(주),1,3.0,1845
에이제로솔루션(주),1,1.0,3702
에이치앤씨(주),1,3.0,6150
에이치에스케이(주),1,1.0,6379
에코와인(주),1,4.0,2346
에프앤커머스(주),1,2.0,0
엑시오스,1,3.0,4388
엔비디아싱가폴피티이엘티디(주),1,5.0,7456
엔이씨(주),1,4.0,3613
엘비테크(주),1,4.0,3035
엘유코리아(주),1,3.0,3538
엠넷,1,3.0,3571
엠알엘(주),1,1.0,2925
엠엘비춘천점,1,5.0,0
엠케이,1,3.0,4100
영휘유통,1,2.0,2305
예담바이오,1,4.0,2925
예원커뮤니케이션(주),1,2.0,3510
예인마트,1,2.0,1050
오딧세이네일시스템(주),1,2.0,0
오방(주),1,3.0,4099
오후앤컴퍼니,1,3.0,0
온빛(주),1,1.0,3757
와이에스와이(주),1,1.0,2965
용산전자(주),1,3.0,2340
우즈벡키스탄에어웨이스(주),1,3.0,5370
원정보통신,1,1.0,3690
원주한살림소비자생활협동조합,1,4.0,2306
원플라워(주),1,2.0,1548
웨이브커뮤니케이션(주),1,4.0,2438
웰링인컴퍼니(주),1,5.0,1415
웰키즈(주),1,1.0,1260
유넥시스코리아(주),1,3.0,0
유니온통상(주),1,3.0,3822
유도해운,1,3.0,3803
유원인터트레이드,1,4.0,0
이나(주),1,3.0,3075
이답(주),1,5.0,0
이스턴카라이너코리아(주),1,3.0,3705
이에이치라인(주),1,3.0,4992
이엔지에스텍(주),1,3.0,3700
이오케미칼(주),1,5.0,0
이춘택병원부설연구소(주),1,2.0,4815
인코리아(주),1,3.0,2145
일오삼물류(주),1,1.0,0
일우선박(주),1,5.0,5367
장수에스엔피(주),1,3.0,3075
제이디로지스,1,4.0,3075
제이알케이(주),1,3.0,4305
제이엘피코퍼레이션(주),1,4.0,3059
제이템유비즈(주),1,4.0,5119
제일,1,2.0,2874
제일영농조합법인,1,1.0,0
제일운수,1,3.0,3075
제파인터네셔널트레이딩,1,3.0,0
젠다소프트(주),1,1.0,4920
조양세미켐(주),1,5.0,2797
조이마트(주),1,5.0,2535
주이레(주),1,3.0,2625
중화항공(주)영업소,1,2.0,0
지노무역(주),1,3.0,3627
지에이치인베스트먼트(주),1,1.0,0
지에프리테일,1,5.0,2634
지엘네트웍스(주),1,2.0,1950
진커뮤니케이션(주),1,2.0,0
창운항공,1,4.0,4285
천수한양관광(주),1,4.0,5114
청와인터내셔날(주),1,3.0,0
청우관광여행사(주),1,3.0,1191
청운식품(주),1,4.0,3841
청운씨에스앤(주),1,2.0,1845
캄피오니모토트레이딩(주),1,3.0,3075
커머스큐브(주),1,1.0,4305
케이씨스(주),1,4.0,1705
케이엔씨푸드,1,3.0,2619
케이엠이씨(주),1,3.0,2255
케이피알(주),1,4.0,3793
코나미디지털엔터테인먼트(주),1,3.0,3803
코리아마트(주),1,3.0,2778
코리원(주),1,5.0,3506
코아글로벌(주),1,4.0,0
코오롱제이모빌리티(주),1,2.0,0
크리스앤마스리조트(주),1,4.0,2681
탑스코(주),1,3.0,3413
태인일렉콤,1,2.0,0
태형,1,3.0,3171
테멘,1,3.0,0
테크타이토코리아(주),1,3.0,3915
토토코리아(주),1,1.0,0
톤즈쉬핑(주),1,4.0,1755
트리플크라운미트(주),1,4.0,0
티렉스 캐스터,1,1.0,0
티앤에스(주),1,3.0,2253
티에이플래닛(주),1,4.0,2277
티유미디어(주),1,3.0,5277
파나링크(주),1,1.0,5381
파스텔블루,1,5.0,0
파우어브레이스스틸(주),1,3.0,0
파워에프에이(주),1,4.0,2878
퍼니넷(주),1,3.0,2563
펜타시스템(주),1,4.0,5850
포스펙(주),1,3.0,4100
포시스(주),1,3.0,2925
폰플러스컴퍼니(주),1,3.0,1075
폴스타로지스틱(주),1,4.0,4428
푸루구나(주),1,3.0,0
푸실(주),1,5.0,0
프리메드,1,4.0,0
프리패스,1,4.0,2808
플러스엠,1,3.0,1755
플리버드(주),1,4.0,0
피아이코리아(주),1,5.0,0
피엔아이코퍼레이션,1,1.0,0
핑거프린트(주),1,3.0,3900
하이비지니스로지스틱스(주),1,3.0,2796
하이웰(주),1,2.0,2165
하이윈코리아(주),1,3.0,4291
한국개발(유),1,4.0,4715
한국두성(주),1,4.0,8740
한국산업통상(주),1,4.0,0
한국상강무역(주),1,5.0,5239
한국파메드(주),1,3.0,4757
한독유화(유),1,5.0,0
한부(주),1,3.0,3280
한석인터내셔날(주),1,5.0,0
한성,1,3.0,2730
한솔영농조합법인,1,3.0,2363
한신철강(주),1,3.0,3075
한영SDS,1,2.0,4260
한올통상(주),1,1.0,0
한종,1,2.0,3900
한주주방아울렛(주),1,1.0,2142
해성씨드플러스(주)농업회사법인,1,3.0,2994
해피위드(주),1,5.0,0
핸디라이프,1,5.0,0
행텐주니어,1,4.0,0
헤럴드실버,1,2.0,0
현대 하우징(주),1,4.0,7313
현대운수,1,3.0,2145
현일약품(주),1,2.0,2703
현진시스템,1,3.0,1845
혜인자동차(주),1,3.0,2467
화승기공(주),1,2.0,2460
화인컴퍼니(주),1,4.0,4875
효진(주),1,2.0,3806
훤리스코리아(주),1,1.0,0
휴먼리테일,1,3.0,0
휴먼크로스(주),1,4.0,2942
