,리뷰수(개),평점,평균 연봉(만)
(주)딜레이니에이젼시,2,2.0,3149
(주)라스텍,2,1.0,3231
(주)리버트론,2,3.5,3950
(주)마음연구소,2,3.5,0
(주)모비에이션,2,5.0,0
(주)미스터리브루잉컴퍼니,2,4.0,0
(주)버켈라,2,4.5,0
(주)보더엑스,2,3.0,0
(주)뷰티에어포트,2,5.0,0
(주)빌리어네어스토어즈,2,4.0,0
(주)산리오코리아,2,1.0,2775
(주)삼원기계,2,2.5,3567
(주)새팜,2,5.0,0
(주)선후,2,1.5,0
(주)수하담,2,4.0,0
(주)에스에스엠엠,2,3.5,3375
(주)에이스커뮤니케이션,2,4.0,0
(주)에코비젼21,2,3.0,2887
(주)여행과지도,2,4.0,0
(주)영종오렌지,2,1.5,0
(주)오몰래,2,4.0,5001
(주)와이앤지커리어,2,2.0,3300
(주)인텔리전스,2,3.0,1260
(주)제이앤오코퍼레이션,2,4.5,0
(주)제인솔루션,2,5.0,0
(주)초코엔터테인먼트,2,3.5,0
(주)카룸,2,2.5,3268
(주)컬쳐원,2,3.0,0
(주)케이앤제이컴퍼니,2,3.0,0
(주)트래비스,2,3.0,2298
(주)페이버스,2,3.0,3546
(주)피터앤파트너스,2,3.5,3022
(주)하품리빙랩,2,1.5,3053
(주)휴먼디지탈,2,4.5,0
가토주니,2,3.0,0
갈릴리농원,2,2.5,2971
관악구노동복지센터,2,3.0,3113
굿피플(주),2,2.5,3510
넥서스투어(주),2,3.0,0
녹산국제번역사,2,2.0,1823
뉴비즈인터넷,2,4.0,0
대문정보(주),2,3.0,3488
대영,2,2.5,4123
대전서비스(주),2,4.0,2866
더블 해피니스,2,3.0,0
데이오프컴퍼니(주),2,5.0,0
두리안씨앤엠(주),2,3.5,2354
드림스타트여행사(주),2,2.5,1036
라테라스코브스위트,2,4.5,0
리드원종합관리(주),2,3.0,1915
리얼클릭,2,3.0,3033
마카오항공(주),2,4.0,1755
본컨설팅네트웍스(주),2,2.5,3180
비케이알코퍼레이션(주),2,3.5,3030
비투스(주),2,1.0,2780
사제코리아(주),2,1.5,0
서문카센타,2,4.0,2250
서울텐트(주),2,1.0,4344
서울특별시시설관리공단,2,4.5,3190
세방여행사(주),2,3.5,2499
세한여행사(주),2,1.5,2225
스카이,2,4.0,1020
스탠다즈앤드컴퍼니즈(주),2,2.5,3152
스탠드컴퍼니(주),2,4.5,3601
스페셜오토리스(주),2,4.5,0
아이엔지여행그룹(주),2,2.0,1290
아트믹스,2,3.0,3255
알에이엠씨(주),2,4.5,2664
에버브레인컨설팅(주),2,1.5,0
에이스엠아이티(주),2,1.0,1842
에이치앤티자산(주),2,3.0,0
엔 마케팅 그룹,2,4.5,0
엘씨앤씨(주),2,3.0,2120
엘에프알코리아(주),2,3.5,1755
엘엔투케이,2,4.5,0
오산웨딩의전당,2,2.5,0
오션스위츠(주),2,2.0,2942
오쏘코리아(유),2,1.5,2417
오타임,2,3.5,1874
와이드엘투비(주),2,2.0,1613
우양산업개발(주),2,1.5,2255
워피드(주),2,1.5,2599
원스컴(주),2,1.5,2300
위너지비엠,2,3.0,4314
위드한비스탭스(주),2,3.0,2453
유승기업,2,2.5,3377
이스타이앤엠(주),2,3.5,4768
이지스상조(주),2,3.0,3075
인셋(주),2,2.0,1730
인천유시티(주),2,2.5,4318
인플러스시스템(주),2,3.0,1423
인플레이어,2,2.0,3775
잡트러스트,2,2.5,1928
제이비어뮤즈먼트(주),2,2.5,4107
진방템프(주),2,3.5,2575
청심(주),2,2.0,2504
친환경시험원(주),2,4.0,0
카텔크리에이티브(주),2,4.0,3596
코코모(주),2,2.5,2298
크루즈파(주),2,3.0,2415
투모로플러스,2,2.0,2347
특허법인 영비,2,3.5,0
특허법인 청운,2,3.0,2533
티시아이티(주),2,3.0,3717
평화시장(주),2,2.0,2454
포런리쿠르트(주),2,1.5,1857
포유아이(주),2,3.5,2280
푸른세무회계컨설팅,2,3.0,0
프로차이나중국어학원,2,3.5,1853
하트썸코리아(주),2,3.0,3106
한림대학교 한림스포츠센터,2,3.0,1512
홍대등심,2,3.5,3075
(주)기연컴퍼니,1,2.0,0
(주)뉴홀딩스,1,2.0,0
(주)다해요,1,1.0,2829
(주)대천리조트,1,5.0,2886
(주)더그리트,1,1.0,3506
(주)더뉴인,1,5.0,2765
(주)더족푸드,1,4.0,0
(주)랜드커머스부동산중개법인,1,5.0,0
(주)로모,1,3.0,0
(주)바이커리어,1,5.0,0
(주)반석구조엔지니어링,1,2.0,3256
(주)비마르,1,5.0,2631
(주)비케이프렌즈,1,1.0,0
(주)삼우비에스에이,1,4.0,2921
(주)서울써브스,1,1.0,2460
(주)세이클,1,5.0,3436
(주)수렌트카,1,3.0,0
(주)슈마웰,1,4.0,2833
(주)스테이션니오,1,3.0,0
(주)아이티아이씨통번역,1,4.0,0
(주)에스씨인터내셔널,1,4.0,0
(주)에이블파트너,1,5.0,0
(주)에이스파트너스서치펌,1,5.0,0
(주)에이치마케팅커뮤니케이션즈,1,4.0,0
(주)오마이어스,1,3.0,0
(주)오토종합정비,1,1.0,2671
(주)온고푸드커뮤니케이션,1,5.0,3080
(주)우요아이메이,1,1.0,2165
(주)이노플러스컴퍼니,1,5.0,0
(주)이브레인컨설팅,1,3.0,0
(주)인사앤컴퍼니,1,4.0,0
(주)자력갱생,1,2.0,0
(주)정훈항공여행사,1,2.0,0
(주)커리어빌드,1,5.0,0
(주)컴퍼니안,1,1.0,0
(주)태건자산관리,1,2.0,0
(주)토마토렌트카,1,3.0,2970
(주)투비파트너즈,1,5.0,0
(주)투어랜드,1,1.0,0
(주)티아이솔루션,1,2.0,2353
(주)티이씨교정기술원,1,3.0,0
(주)포휴먼앤컴퍼니,1,4.0,0
(주)푸디스엘엔에프,1,3.0,0
(주)플랜스,1,5.0,2935
(주)피노,1,1.0,3023
(주)헤리티지서치코어,1,4.0,0
(주)휴먼트리월드와이드,1,4.0,0
11번가주유소,1,3.0,2438
Ercole Home,1,3.0,0
"JELLYFISH, Inc.",1,5.0,3120
Shangril-La Hotel Sydney,1,4.0,0
가이드비젼,1,3.0,3446
강화파라다이스(주),1,4.0,3712
골든파트너스(주),1,2.0,2386
공감플러스(주),1,4.0,0
구리와이엠씨에이,1,2.0,1590
구미개발(주),1,3.0,3451
구하우스,1,4.0,0
네오아트(주),1,1.0,2535
노아컴(주),1,4.0,0
뉴벤처엔터테인먼트(주),1,3.0,3183
다름애드,1,5.0,2645
다원의전(주),1,3.0,2925
다윈,1,4.0,0
다크플랜트,1,3.0,0
더큐브에스(주),1,2.0,1223
도연산업,1,3.0,2925
동성에스씨(주),1,2.0,5381
드림푸드(주),1,2.0,3373
라보카,1,3.0,0
레모(주),1,4.0,1866
로즈버드렌탈서비스,1,3.0,0
롯데스위트랜드,1,3.0,3485
르노삼성자동차지정정비코너분당정자점(주),1,1.0,2319
마재철 세무회계,1,2.0,0
맨토스시스템,1,2.0,2140
맨토스시스템(주),1,3.0,2665
명인세무그룹,1,1.0,0
명진,1,3.0,1755
모니무슈 알파인가이드 투어,1,5.0,0
모닝스타,1,2.0,7175
밀밭칼국수,1,4.0,1290
박스공오,1,3.0,1950
베스트월드경호(주),1,2.0,0
브라이트커브코리아(유),1,4.0,4124
브이텍(주),1,3.0,4099
비엔피푸드(주),1,4.0,2484
비전바이오,1,5.0,0
비즈아이,1,4.0,3035
사회적협동조합스윗,1,1.0,0
삼양만나산업(주),1,3.0,2657
서비스코리아(주),1,4.0,2624
서울 벨연구소,1,4.0,0
서원하이텍(주),1,3.0,2954
세무법인 세안택스 인천지점,1,1.0,0
세무법인경원,1,1.0,1697
세무법인다솔 강남중앙지점,1,2.0,0
소공세무회계사무소,1,5.0,2305
솔루션렌탈(주),1,4.0,0
쉐프스노트,1,3.0,2925
시너지파트너스(주),1,4.0,0
시민장례식장(주),1,3.0,2015
쌍용자동차부평정비사업소(주),1,4.0,3970
씨지투어(주),1,2.0,3170
아더리쉬,1,3.0,1658
아로하(주),1,4.0,1290
아바론코리아(주),1,2.0,0
아이비에스코리아(주),1,1.0,0
아트존스테이지,1,2.0,2233
안전서비스네트워크,1,2.0,0
안전자동차공업사,1,5.0,3996
얌스,1,2.0,1845
에어리어51그램(주),1,2.0,0
에이치아이엠네트워크(주),1,4.0,2848
에이치알글로벌그룹,1,3.0,5125
에이치알엔비(주),1,1.0,1609
엔터웨이(주),1,4.0,0
엘브이엠에이치코리아(유),1,3.0,0
엠베서더즈(주),1,1.0,1845
엠에스에이치앤에스(주),1,1.0,2935
엠지티(주),1,3.0,2925
여행마트닷컴(주),1,3.0,1755
영성,1,3.0,0
예가,1,3.0,2298
예술기획파홀로,1,3.0,0
온더웨이젬,1,2.0,0
와이엠플러스,1,5.0,0
외식명가오립스,1,4.0,2527
용월개발,1,3.0,3390
우노(주),1,4.0,0
워크픽(주),1,4.0,0
웍스인스피릿(주),1,1.0,4548
윈윈메인터넌스(주),1,2.0,1403
유니브데이,1,5.0,0
유니크트리(주),1,4.0,2957
이스트산업개발(주),1,4.0,0
이제이투어(주),1,2.0,1680
이지엘투어스코리아(주),1,1.0,0
이티에스글로벌비브이(주),1,4.0,0
이한웍스(주),1,3.0,8200
인들컨벤션(주),1,4.0,4184
인천비치관광호텔,1,3.0,0
인터에스와이로터스시스템즈(주) 국악잡지 라라,1,5.0,0
장미란재단,1,5.0,2665
장유스포츠센터,1,5.0,1845
전국응급환자이송단(주),1,3.0,3075
지브이특허법률사무소,1,2.0,0
지엠홀딩스(주),1,2.0,0
지포에스씨큐어솔루션스(주),1,1.0,0
청남건설(주),1,3.0,2544
코드피플(주),1,5.0,5119
코리드(주),1,3.0,3283
코리아포인트뱅크(주),1,3.0,2535
코앤씨(주),1,3.0,1975
크린존(주),1,3.0,1296
탄탄면공방 강남점,1,2.0,0
태성실업,1,3.0,2058
태아홀딩스(주),1,1.0,0
태양,1,4.0,2990
텔레믹스(주),1,3.0,1755
토다스(주),1,3.0,2438
티에스더블유파트너스,1,1.0,0
티엔에스,1,3.0,3318
티티호텔(주),1,4.0,0
플래너스(주),1,1.0,1845
한국선박금융(주),1,4.0,4640
한국차량공업(주),1,5.0,3454
한성케이(주),1,4.0,0
한소반,1,3.0,2715
해인세무법인 시흥지점,1,5.0,0
현대에이엠씨(주),1,3.0,1374
홍진(주),1,4.0,4100
효산,1,3.0,1512
후케어스,1,5.0,0
훼미리마트수택한숲점,1,3.0,0
