,리뷰수(개),평점,평균 연봉(만)
비즈웨이브(주),2,3.5,5850
빅아이엔터테인먼트(주),2,2.0,2280
스마트카드테크놀로지(주),2,4.5,3535
시스가이드(주),2,3.5,2632
시트릭스시스템스코리아(유),2,4.5,11998
시프트원(주),2,4.5,4592
신비넷(주),2,3.5,2210
썬커뮤니케이션(주),2,3.0,2578
씨에프정보통신(주),2,3.5,6435
아이너지(주),2,2.0,3018
아이엔오기술(주),2,1.0,1880
아이유미디어,2,2.5,3120
아이티브라운(주),2,3.0,4875
아이파크시스템(주),2,2.0,2768
아이플러스시스템(주),2,2.5,2750
애니파이브시스템(주),2,2.5,3772
애드캐스팅(주),2,2.5,3234
앱스원(주),2,1.5,2243
에스디티(주),2,3.5,3535
에이디플로우(주),2,3.0,4131
에이엠소프트(주),2,1.0,4086
에프데스크(주),2,2.0,2603
에프터에이비씨코리아(주),2,1.5,2000
엔리치텍(주),2,3.0,3166
엔비즈코리아(주),2,3.0,3535
엔씨텍(주),2,3.0,3685
엔컴즈(주),2,2.5,3864
엘엔아이소프트(주),2,3.5,3261
엠에이씨(주),2,3.5,2925
엠플러스정보시스템(주),2,3.0,1919
열가지친구들(주),2,3.0,3535
원테크스탑피티이엘티디(유),2,4.5,4733
웨이브쓰리스튜디오(주),2,3.0,3158
위즈윈디지털(주),2,2.0,3656
윈코커뮤니케이션(주),2,4.0,2298
윌러스(주),2,3.0,4091
유메이트정보기술(주),2,3.0,4044
유에스에스코리아(주),2,3.0,2962
이그레브,2,5.0,3535
이노티브잉크코리아(주),2,3.5,4300
이디엘솔루션(주),2,2.5,3150
이디엠소프트(주),2,2.0,2973
이티에스소프트(주),2,4.0,7197
이프정보시스템(주),2,4.0,3650
인터시큐테크(주),2,1.5,2255
인트라밴(주),2,3.0,3519
인포밸리(주),2,2.0,2420
임포유(주),2,1.5,4693
제라진솔루션(주),2,3.5,3021
제론즈(주),2,1.0,3535
제이아이프로덕션(주),2,3.5,2506
제이알테크(주),2,2.0,2665
제이에스시스템(주),2,4.0,3023
지노스정보(주),2,1.0,3535
카르마웍스(주),2,2.0,4362
카리스마아이텍(주),2,3.0,3406
카인드인포(주),2,3.5,3535
컴박스코리아(주),2,1.5,3588
코리아컴퓨터(주),2,1.5,2300
코소넷(주),2,2.0,1575
쿵게임즈(주),2,3.5,4894
큐브플랫폼(주),2,4.0,2961
타임캐스트(주),2,5.0,3169
텔레톡비(주),2,4.0,2991
트립비(주),2,1.5,3535
티앤엘,2,2.0,3075
티에스아이(주),2,4.0,2524
티에스엔랩(주),2,3.0,3600
티티유소프트(주),2,4.5,2563
파인시스템즈(주),2,4.5,3535
펀그랩(주),2,2.0,3030
펜타큐브(주),2,3.5,3808
폴라레드,2,2.5,4100
피앤드티컨설팅(주),2,3.0,5090
피앤아이(주),2,3.0,2925
하나로소프트(주),2,1.0,4875
하나로호스팅(주),2,3.0,3550
한국심트라(주),2,2.5,2937
한국에이에스피(주),2,5.0,3012
한국인터넷소프트웨어(주),2,3.0,3521
한맥시스템,2,2.0,1968
호스팅글로벌(주),2,1.0,3535
(주)가온소프트랩,1,3.0,3535
(주)고니랩소프트,1,1.0,2529
(주)공감파트너스,1,3.0,3352
(주)그래피카,1,3.0,3535
(주)난소프트,1,2.0,3216
(주)넥스가이드,1,2.0,3255
(주)닉컴퍼니,1,1.0,3535
(주)대신에스아이에스,1,4.0,3705
(주)더대시,1,5.0,3535
(주)도뉴,1,5.0,3535
(주)드림솔루션,1,1.0,2881
(주)디바인플레이스,1,2.0,4672
(주)로비고스,1,5.0,3535
(주)로이드케이,1,4.0,2975
(주)마들렌메모리,1,5.0,3535
(주)마미톡,1,3.0,3535
(주)마이베네핏,1,1.0,3535
(주)마인드플러스,1,4.0,3535
(주)모베인,1,4.0,3535
(주)모세피플,1,4.0,3535
(주)미지에듀테인먼트,1,2.0,2255
(주)바닐라데이즈,1,3.0,3535
(주)버드온,1,5.0,3535
(주)복부인,1,1.0,2809
(주)부드러운돌멩이,1,4.0,3535
(주)브레인벤쳐스,1,5.0,3535
(주)브레인콜라,1,1.0,3535
(주)브로즈,1,5.0,3535
(주)브리즈스토리,1,4.0,6499
(주)블록에스,1,4.0,3535
(주)비에이솔루션즈,1,3.0,4208
(주)비카르마,1,2.0,2375
(주)사람누리,1,4.0,3535
(주)삼아솔루션,1,4.0,3535
(주)스마트메타솔루션,1,4.0,3535
(주)스토익엔터테인먼트,1,3.0,2535
(주)시프티,1,4.0,4538
(주)심플비트,1,4.0,3535
(주)씨앤브릿지,1,5.0,3535
(주)아론티어,1,5.0,3535
(주)아수소프트,1,4.0,3535
(주)아이티어솔루션,1,2.0,3310
(주)아치서울,1,3.0,3535
(주)아크로노드,1,4.0,3709
(주)아파트스토리,1,5.0,3533
(주)애니캐스팅소프트웨어,1,4.0,3535
(주)액타소프트,1,4.0,3535
(주)어뮤즈랩,1,5.0,7175
(주)언오픈드,1,3.0,3535
(주)에스디플렉스,1,5.0,3535
(주)에스브이코리아,1,2.0,5040
(주)에스씨씨,1,2.0,3535
(주)에오스와이텍,1,1.0,2425
(주)에이아이포블록체인,1,3.0,3535
(주)에이직스,1,4.0,3535
(주)에프이,1,1.0,3535
(주)에프파이브패밀리,1,5.0,2574
(주)엔터핀,1,5.0,3535
(주)엠카,1,4.0,3535
(주)옐로나이프,1,4.0,3535
(주)오드파일럿,1,4.0,3535
(주)오버노드,1,5.0,3535
(주)와이즈레이크,1,5.0,3535
(주)웨다,1,5.0,3535
(주)유니비즈시스템,1,2.0,3495
(주)유비포럼,1,1.0,4095
(주)이에이치,1,3.0,3535
(주)인더핸즈,1,5.0,3535
(주)인이지,1,4.0,3535
(주)자이트론,1,4.0,2625
(주)제닉스,1,4.0,2585
(주)제로엑스플로우,1,5.0,3709
(주)제제듀,1,4.0,3469
(주)제제미미,1,4.0,3535
(주)젠데이터,1,4.0,2755
(주)지센소프트,1,5.0,2992
(주)카이페리온,1,5.0,7175
(주)코드몬스터,1,5.0,3535
(주)코코스원,1,5.0,3535
(주)큐오텍,1,3.0,3535
(주)크레파스,1,4.0,3535
(주)클로잇,1,3.0,5909
(주)텐앤텐,1,3.0,3535
(주)텔레큐브,1,3.0,3651
(주)투어라이브,1,4.0,3535
(주)파시픽커뮤니카시솔루션,1,3.0,3535
(주)파이브스타존,1,5.0,3535
(주)페이플,1,4.0,3535
(주)프레젤글로벌커넥션그룹,1,5.0,3535
(주)프렉시온,1,5.0,3535
(주)프렌트리,1,5.0,3161
(주)플라잎,1,4.0,3535
(주)플리즈,1,3.0,2447
(주)피플러스,1,1.0,3535
(주)핏프레임,1,4.0,3535
(주)하이,1,3.0,3535
(주)한살림시스템,1,4.0,3535
(주)한영솔루텍,1,4.0,3535
(주)호텔스토리,1,3.0,3535
INRIA France,1,5.0,6868
Rosetta Stone,1,3.0,3535
개울소프트(주),1,3.0,2358
경복(주),1,2.0,3535
그래(주),1,3.0,3535
나인티시스템(주),1,4.0,4467
네오엔터디엑스(주),1,4.0,3535
네오엠텍(주),1,3.0,3600
노킹온(주),1,2.0,2212
농업회사법인상상텃밭(주),1,3.0,3535
다빈치이미징(주),1,5.0,3535
댄싱앤초비엔터테인먼트(주),1,2.0,3819
더보다(주),1,3.0,3535
동양솔루션(주),1,3.0,3307
드림랩스(주),1,3.0,3535
디엠피코리아,1,5.0,3273
디지믹서,1,1.0,2457
라이브웍스(주),1,3.0,2988
라이크잇(주),1,4.0,3535
로파트너(주),1,4.0,2925
루마루(주),1,4.0,3535
루틴스(주),1,5.0,3474
리와이어스(주),1,5.0,3535
멤피스랩(주),1,3.0,3535
명성아이에스(주),1,3.0,3222
모베란(주),1,4.0,3320
모션클라우드,1,4.0,5125
뮤직스토리컴퍼니,1,3.0,5850
미네박스,1,2.0,7293
미디어가든,1,3.0,3535
미디어디바이스(주),1,3.0,3384
미디어크로스(주),1,3.0,3075
미디어플러스(주),1,2.0,2349
바른에프앤(주),1,5.0,4830
뱅크프라임(주),1,3.0,3535
보고정보(주),1,3.0,3926
브리드(주),1,3.0,3535
브릴리언트앤컴퍼니(주),1,5.0,3535
브이시스템즈(주),1,4.0,5756
블로그칵테일(주),1,3.0,1950
블루브릭스(주),1,4.0,4875
비에이지엔터테인먼트(주),1,1.0,3535
비원플러스(주),1,2.0,3535
비전트리네트웍스(주),1,3.0,1755
사이텍스정보기술(주),1,4.0,2753
서머너즈(주),1,4.0,3535
서진비아이(주),1,2.0,1790
세리시이오(주),1,3.0,3280
세븐코아(주),1,4.0,3289
소셜노트(주),1,5.0,3535
소프트웨어메이크(주),1,1.0,3535
소프트택데이터시스템(주),1,5.0,2797
소프트포유(주),1,1.0,4440
솔원텍(주),1,4.0,3535
수지큐,1,2.0,3535
스마일(주),1,5.0,3535
스위치커뮤니케이션(주),1,5.0,3535
쎄타시스템(주),1,3.0,3218
씨앤아이에스(주),1,1.0,2915
아비츠커뮤니케이션즈(주),1,1.0,3776
아이디어나인(주),1,2.0,2665
아이에스지(주),1,2.0,3535
아이엠엘(주),1,5.0,4614
아이지니(주),1,5.0,2458
아이큐엠씨(주),1,4.0,2698
아이티서포트(주),1,3.0,1755
알리오,1,3.0,3588
알티비하우스코리아(유),1,4.0,5971
앞선데이타시스템(주),1,3.0,6435
애니파인더(주),1,1.0,1950
액시스그룹(주),1,3.0,2870
에스링크,1,3.0,3900
에스이컨설팅(주),1,3.0,3535
에스지인터넷(주),1,1.0,2153
에어로네트(주),1,3.0,3075
에이치앤씨티(주),1,1.0,2559
에이치에스오코리아,1,3.0,3535
에이팩스시스템(주),1,4.0,4270
에이포넷(주),1,3.0,1505
에크록스(주),1,5.0,3535
엑스브레인(주),1,5.0,3535
엑스페이스(주),1,3.0,2460
엔비트(주),1,4.0,3075
엔투지,1,4.0,3867
엔펀(주),1,4.0,3667
엘리먼트소프트웨어(주),1,4.0,3413
엠디엔에스(주),1,2.0,3535
엠버케이브,1,3.0,3535
엠쓰리테크놀로지(주),1,3.0,3535
엠케이시스템,1,1.0,3535
엠코피아(주),1,3.0,2050
영테크,1,3.0,3420
예림디지털(주),1,1.0,3014
예진,1,3.0,3075
오르페오스토리(주),1,5.0,2280
오에스아이소프트코리아(주),1,5.0,6480
오엠티아이코리아(주),1,5.0,3535
오컴즈,1,1.0,1512
오픈다임(주),1,4.0,4256
오픈스토리,1,3.0,3535
오피씨소프트(주),1,4.0,2940
온컴즈(주),1,3.0,4875
와이즈(주),1,2.0,3075
와트베이스(주),1,2.0,3535
웹시그마(주),1,1.0,2870
웹터커뮤니케이션(주),1,2.0,2005
웹패턴(주),1,1.0,3535
위니소프트(주),1,2.0,2460
위시링크(주),1,5.0,3978
위즈프로(주),1,5.0,3895
위트스튜디오(주),1,5.0,1755
유디에스(주),1,2.0,5590
유비엠정보(주),1,5.0,2633
이놈(주),1,4.0,3535
이스턴웨어(주),1,5.0,3535
이에스엠소프트(주),1,5.0,3535
이지컴뮤니케이션즈(주),1,2.0,3075
이코스모스(주),1,3.0,2832
인사노트,1,2.0,3535
인사이더 코리아,1,5.0,3535
인정(주),1,3.0,3900
인투앰(주),1,2.0,3498
인팍스(주),1,4.0,3535
인포인사이트(주),1,3.0,3535
인피니티스타일(주),1,5.0,3535
제이엠씨,1,3.0,2809
주인네트(주),1,3.0,5535
지유에듀테인먼트(주),1,2.0,2068
참정보시스템(주),1,4.0,5197
카이텍(주),1,1.0,3535
케이티리테일(주),1,5.0,2730
쿨러닝컴퍼니(주),1,5.0,3535
퀘스트엔터테인먼트(주),1,3.0,3535
큐보스(주),1,3.0,3993
크루셜소프트(주),1,2.0,3075
클레이터,1,5.0,3535
타임스페이스시스템(주),1,2.0,2483
테스트마이다스(주),1,3.0,2730
테크마루앤코(주),1,5.0,3955
테크플(주),1,3.0,3535
튜플소프트(주),1,5.0,2340
트라이큐브랩(주),1,2.0,2550
트럼프앤코(주),1,2.0,2367
트리토(주),1,2.0,3344
트리플베이,1,4.0,3535
티에이비(주),1,5.0,2715
팀웨이브(주),1,4.0,3773
퍼플즈(주),1,5.0,4190
평화개발(주),1,4.0,2050
포레스트윈드(주),1,2.0,3535
프라이머스코즈(주),1,1.0,3535
프랜즈씨앤에스(주),1,3.0,1853
프로세일즈에이전시(주),1,1.0,3535
프로소싸이어티(주),1,3.0,5638
프릭스미디어(주),1,1.0,3304
피냐타랩스(주),1,3.0,3535
피앤디솔루션(주),1,3.0,5986
피어스(주),1,4.0,3535
피트,1,2.0,1845
핀트러스(주),1,2.0,2340
핑글(주),1,5.0,6825
하우션,1,4.0,1613
하이브네스트,1,5.0,2667
한국엘에이씨(주),1,3.0,3535
한국정보데이터시스템(주),1,5.0,3535
한국정보보안연구소(주),1,3.0,3535
한길정보기술(주),1,2.0,2920
한다(주),1,2.0,1512
혼디소프트(주),1,4.0,3535
화이트아웃(주),1,0.0,3075
흥해개발(주),1,1.0,3535
희원이엔티(주),1,2.0,3535
